Sucesso,Melhor Fitness,Numero de gerações
False,-1210060,132
False,49996,205
False,-1696949,138
True,50000,147
False,-1817163,122
False,-1786282,141
False,49988,200
False,-2066126,121
False,-420704,150
False,49999,249
False,49969,272
False,49967,321
False,49997,163
False,-1241521,124
False,-1768924,120
True,50000,122
False,49928,239
False,-900884,147
False,49999,257
False,49995,241
False,-1053809,170
False,49959,169
False,45603,192
False,49924,230
False,-2225073,111
False,49998,161
False,49998,237
False,-1048860,154
False,49993,225
False,-1813559,115
False,-372305,158
False,-2167171,111
False,49996,152
False,49998,155
False,-565705,215
True,50000,266
True,50000,86
True,50000,106
False,-1449868,139
False,-1125294,192
False,-862823,134
False,49992,175
False,-2103297,114
False,49998,171
False,49906,170
False,49995,163
True,50000,152
False,49987,172
False,-247259,222
False,49995,223
False,49997,203
False,49992,244
False,49947,178
False,49981,263
False,-249061,179
False,-1358696,135
True,50000,105
False,49948,175
False,49981,260
False,-237596,212
False,-1618242,123
False,-427526,161
False,-731873,189
False,-1342052,121
False,-557859,174
False,-162652,233
False,49989,217
False,49996,220
True,50000,164
False,49979,254
False,-2254456,108
False,-1291859,127
False,-390558,176
False,49999,233
True,50000,73
False,-1659833,133
False,49983,191
True,50000,269
False,49986,258
False,-1767585,114
False,49994,281
False,49997,182
False,-1503521,142
False,-773614,154
False,49820,155
False,-2232783,110
True,50000,77
False,49993,178
False,48128,230
False,49474,182
True,50000,85
False,39326,182
False,-1965640,115
False,-1233108,167
False,49997,178
False,-384281,174
False,48985,165
True,50000,97
False,-847797,173
False,49999,195
