Sucesso,Melhor Fitness,Numero de gerações
True,50000,57
False,49991,110
True,50000,48
True,50000,43
False,49992,163
True,50000,72
True,50000,89
False,49996,111
False,49999,145
False,49997,148
False,49998,214
False,49994,120
True,50000,42
False,49997,181
True,50000,13
False,49997,183
False,49999,156
False,49999,134
False,49999,137
True,50000,41
False,49994,163
False,49999,110
False,49995,122
True,50000,62
False,49999,273
False,49998,130
True,50000,183
True,50000,23
False,49996,109
True,50000,23
False,49999,147
True,50000,85
True,50000,224
True,50000,57
False,49999,170
True,50000,43
False,49998,140
False,49996,175
False,49996,120
False,49999,192
True,50000,14
False,49999,169
True,50000,145
False,49998,174
False,49992,211
True,50000,61
False,49994,119
False,49999,170
False,49998,150
True,50000,15
False,49998,127
False,49998,112
True,50000,245
False,49995,112
False,49999,159
True,50000,206
False,49999,244
False,49998,129
False,49998,128
False,49999,169
True,50000,28
False,49999,118
True,50000,13
False,49998,153
False,49994,172
True,50000,66
True,50000,87
False,49996,114
True,50000,72
True,50000,20
True,50000,58
False,49995,111
False,49999,153
False,49972,124
True,50000,19
True,50000,107
False,49997,148
False,49999,133
False,49997,151
True,50000,32
True,50000,244
False,49999,113
False,49995,109
True,50000,223
False,49995,112
False,49992,145
False,49998,149
False,49996,272
True,50000,129
True,50000,176
True,50000,10
True,50000,10
True,50000,198
False,49998,108
True,50000,16
True,50000,60
True,50000,148
True,50000,18
False,49999,265
False,49999,147
