Sucesso,Melhor Fitness,Numero de gerações
True,50000,36
True,50000,29
True,50000,33
True,50000,30
True,50000,34
True,50000,34
True,50000,35
True,50000,31
True,50000,33
True,50000,36
True,50000,33
True,50000,33
True,50000,36
True,50000,29
True,50000,37
True,50000,31
True,50000,32
True,50000,27
True,50000,32
True,50000,39
True,50000,31
True,50000,34
True,50000,36
True,50000,31
True,50000,28
True,50000,33
True,50000,45
True,50000,30
True,50000,31
True,50000,32
True,50000,34
True,50000,35
True,50000,36
True,50000,30
True,50000,30
True,50000,33
True,50000,32
True,50000,29
True,50000,36
True,50000,31
True,50000,33
True,50000,32
True,50000,31
True,50000,29
True,50000,37
True,50000,31
True,50000,28
True,50000,30
True,50000,32
True,50000,30
True,50000,32
True,50000,32
True,50000,31
True,50000,27
True,50000,29
True,50000,42
True,50000,37
True,50000,29
True,50000,31
True,50000,35
True,50000,28
True,50000,29
True,50000,35
True,50000,31
True,50000,28
True,50000,30
True,50000,30
True,50000,29
True,50000,28
True,50000,29
True,50000,32
True,50000,31
True,50000,28
True,50000,31
True,50000,32
True,50000,31
True,50000,32
True,50000,29
True,50000,31
True,50000,29
True,50000,29
True,50000,32
True,50000,31
True,50000,31
True,50000,33
True,50000,33
True,50000,28
True,50000,27
True,50000,36
True,50000,37
True,50000,33
True,50000,36
True,50000,32
True,50000,29
True,50000,33
True,50000,32
True,50000,30
True,50000,30
True,50000,33
True,50000,31
