Sucesso,Melhor Fitness,Numero de gerações
False,49984,132
False,49973,175
True,50000,49
True,50000,69
True,50000,65
False,49981,138
False,-11309,135
True,50000,57
True,50000,60
True,50000,57
False,49998,121
True,50000,36
False,-36834,133
True,50000,35
False,49997,130
True,50000,42
True,50000,56
True,50000,39
True,50000,27
True,50000,70
True,50000,138
True,50000,59
True,50000,117
True,50000,21
True,50000,87
False,49999,145
True,50000,37
True,50000,83
False,49989,119
False,49998,118
True,50000,58
False,49990,127
True,50000,103
True,50000,30
True,50000,45
True,50000,58
True,50000,67
True,50000,81
True,50000,44
True,50000,35
True,50000,21
False,49999,125
True,50000,32
True,50000,32
True,50000,36
True,50000,34
False,49999,137
True,50000,39
True,50000,27
True,50000,58
True,50000,41
False,49999,120
True,50000,31
True,50000,41
True,50000,110
True,50000,55
True,50000,62
True,50000,45
True,50000,26
True,50000,95
True,50000,40
True,50000,97
False,49993,281
True,50000,47
True,50000,53
False,49998,190
True,50000,36
True,50000,41
True,50000,90
True,50000,42
True,50000,43
True,50000,45
False,-120327,137
True,50000,41
True,50000,34
True,50000,40
True,50000,46
True,50000,29
False,49999,137
True,50000,79
False,49999,206
True,50000,45
True,50000,67
True,50000,85
False,49998,130
False,49996,129
True,50000,43
True,50000,17
True,50000,102
True,50000,65
True,50000,59
True,50000,34
True,50000,52
True,50000,46
True,50000,116
False,49995,231
True,50000,99
False,49980,122
True,50000,73
True,50000,50
