Sucesso,Melhor Fitness,Numero de gerações
False,-1016861,153
False,-459275,147
False,-1948361,127
False,-1881111,113
True,50000,101
False,-249261,259
False,-1438852,154
False,49994,207
False,-1036030,171
False,-1624336,118
False,-168400,249
False,-2178942,253
False,49953,297
True,50000,197
False,-1386277,128
False,49887,185
False,-1964408,126
False,-1686514,128
False,49997,195
False,49998,187
False,-242429,212
False,-2110482,115
False,-2212835,176
False,-507558,273
False,-736464,180
False,-1825010,147
False,-2092073,113
False,49992,193
False,49994,172
True,50000,171
False,-1787837,125
True,50000,51
False,-1969598,113
False,-1634234,117
False,49998,178
False,49989,185
False,-1597036,126
False,49978,158
False,-1777578,117
False,49961,194
False,-2189604,119
False,-1830025,235
False,-2051711,114
False,-2177647,111
False,-2109189,117
False,-2141737,197
False,-1668054,140
False,49997,198
False,49999,281
False,-1386874,151
True,50000,141
False,-2185876,114
False,-1931248,118
False,-2157954,119
False,-2124175,115
False,-1149437,129
True,50000,73
False,-1991960,256
False,49994,172
False,-1571882,123
False,49999,182
False,-10695,158
False,-1557511,118
False,-211165,285
False,-1056363,144
False,-1200454,120
False,-109877,175
False,-1918017,127
False,48492,238
False,-2119992,167
False,-1746681,123
False,-575371,136
False,-747797,249
False,-640430,159
False,49951,180
False,-2142198,255
False,49999,184
False,49996,214
False,-109996,265
False,-1388640,128
False,-1868404,175
False,-794505,149
False,-1956920,119
False,49998,161
False,-634572,132
False,-1123684,146
False,49994,154
False,-1871750,114
False,-129934,166
False,-69148,211
True,50000,83
False,-2216304,153
False,-2104154,113
False,-325358,142
False,-2189456,110
False,-1867716,118
False,-1561868,132
False,49994,175
False,-1526375,120
False,-2220596,112
