Sucesso,Melhor Fitness,Numero de gerações
True,50000,41
True,50000,100
False,49997,206
False,49999,134
False,49980,137
False,49998,149
False,49990,117
False,49997,185
True,50000,52
True,50000,39
True,50000,59
True,50000,73
True,50000,28
True,50000,34
True,50000,37
True,50000,62
False,49996,127
True,50000,44
True,50000,64
True,50000,34
True,50000,110
True,50000,37
False,49968,134
True,50000,69
True,50000,51
False,49992,157
True,50000,63
False,49959,127
True,50000,110
True,50000,110
True,50000,28
True,50000,78
True,50000,68
True,50000,36
True,50000,108
True,50000,75
True,50000,46
True,50000,117
True,50000,46
True,50000,51
True,50000,93
True,50000,53
True,50000,72
False,49993,125
False,49999,127
True,50000,107
True,50000,53
False,49987,124
True,50000,49
True,50000,58
True,50000,26
True,50000,49
False,49996,158
False,-122951,137
True,50000,85
False,-128539,109
False,49997,137
False,-89016,126
False,49990,128
False,49998,135
True,50000,27
True,50000,31
False,49997,143
True,50000,105
True,50000,40
False,49992,170
True,50000,40
False,49986,139
True,50000,48
True,50000,51
True,50000,65
True,50000,111
True,50000,77
True,50000,62
True,50000,79
True,50000,26
False,49999,177
False,49999,132
True,50000,80
True,50000,55
True,50000,168
True,50000,39
True,50000,74
True,50000,42
True,50000,32
True,50000,58
True,50000,37
True,50000,41
True,50000,45
True,50000,30
True,50000,65
True,50000,28
True,50000,58
True,50000,30
True,50000,81
True,50000,85
True,50000,48
True,50000,64
True,50000,38
True,50000,38
