Sucesso,Melhor Fitness,Numero de gerações
False,-1015287,136
False,-1302866,148
False,-1353720,183
False,-1982484,115
False,-2095660,119
False,-30591,164
False,49898,154
False,-1639734,121
False,-1997355,115
False,-2169242,136
False,-2154445,158
False,-1120196,123
False,-278435,172
False,49996,160
False,-2167994,114
False,49902,192
False,-992728,173
False,49934,179
False,-2105056,174
False,-2073629,134
False,49997,343
False,-1785512,234
False,-2024935,121
False,-354969,133
False,-623000,178
False,-613517,157
False,-2133228,114
False,-1986785,158
False,-1109279,145
False,49963,195
False,43655,188
True,50000,154
False,49999,212
False,49956,313
False,-66676,336
False,-1951297,115
False,-1509154,132
False,-2208780,129
False,-265366,155
False,-1033642,131
False,-1616319,139
False,-977068,139
False,-2169781,154
False,-2219361,161
False,-50240,125
False,-688001,127
False,-2085804,287
False,49994,154
False,-1415991,122
False,-513743,133
False,-1295506,124
False,-1622136,118
False,-1016836,149
False,-2235871,194
False,-1784156,121
False,-2220396,126
False,-890324,136
False,-249676,145
False,-1905425,128
False,-144008,159
False,-555358,176
False,-2175056,114
False,-2210573,117
False,-418529,148
False,-2036936,190
False,-2227653,112
False,-328547,154
False,-908219,135
False,-1885197,141
False,-2073418,119
False,-1361709,212
False,49999,328
False,-2137393,276
False,-1515882,252
False,49986,207
False,-151091,140
False,-1115492,121
False,-2146953,171
False,-245863,137
False,-1785123,181
False,-669317,158
False,-2083373,114
False,-1824763,119
False,49975,146
False,-2154924,112
False,-2278984,138
False,-1939521,138
False,-2233391,225
False,-848278,137
False,-660303,165
False,-1324112,127
False,-2000087,119
False,-1848567,119
True,50000,126
False,48582,165
False,-2159969,115
False,-2227098,120
False,-2051408,218
False,49983,159
False,-1978013,115
