Sucesso,Melhor Fitness,Numero de gerações
False,-81217,111
False,49883,168
False,48528,128
False,49951,143
False,49999,118
False,49736,149
False,49918,155
False,-98397,111
False,-72137,129
False,-162347,104
False,49946,240
False,49978,114
False,49864,125
False,-103793,111
False,49993,127
False,49979,145
False,-13262,116
False,49963,127
False,49775,124
False,49996,141
False,49830,117
False,49973,246
False,49981,133
False,49400,124
False,49961,115
False,-164158,105
False,35008,132
True,50000,92
False,49989,136
False,49979,130
False,49981,135
False,29835,119
False,-154237,107
False,-165156,106
False,-91301,112
False,-163147,104
False,49623,144
False,49233,118
False,49224,120
False,49966,158
False,49899,124
False,49817,119
False,47334,116
False,-29039,116
False,49988,122
False,49850,122
False,49945,119
False,49891,178
False,49979,113
False,-98870,110
False,-162338,104
False,49502,122
False,49954,112
False,49955,141
False,-119505,110
False,-149957,106
False,49930,119
False,-117980,111
False,49981,153
False,48869,113
False,48865,126
False,49984,171
False,49932,259
False,49991,121
False,49959,125
False,49974,126
False,49625,113
False,49996,242
False,-142733,110
False,49977,116
False,49990,139
False,49991,145
False,-55268,114
False,49952,141
False,49917,154
False,49948,131
False,49932,118
False,-121935,108
False,49985,120
False,49970,153
False,49986,128
False,49993,152
False,49779,118
False,49995,126
True,50000,64
False,49970,179
False,49825,128
False,-168920,105
False,49665,195
False,-124852,108
False,-111864,110
False,-159196,107
False,37929,116
False,49994,139
False,49990,196
False,49778,119
False,49973,113
False,-155151,107
False,49989,128
False,49976,121
