Sucesso,Melhor Fitness,Numero de gerações
False,49588,222
False,49984,227
False,49865,118
False,49675,129
False,-7620,120
False,49984,121
False,-145044,137
False,46976,151
False,-148562,111
False,49998,161
False,-84712,110
False,49773,125
False,48560,115
False,49957,269
False,-23590,128
False,-139380,109
False,-163294,102
False,48682,115
False,47326,126
False,49958,114
False,-125897,108
False,49986,136
False,49988,127
False,49988,156
False,49827,121
False,49932,124
False,49937,114
False,49999,161
False,39990,113
False,49859,134
False,49999,336
False,49967,130
False,49973,117
False,49992,219
False,49754,130
False,49992,259
False,49989,200
False,49995,133
False,49899,126
False,44676,119
False,49352,123
False,49803,120
False,49893,141
False,49989,187
False,49975,210
False,49958,118
False,46980,131
False,49733,184
False,43700,135
False,49980,182
False,-155473,108
False,49997,205
False,49965,117
False,49977,138
False,49833,119
False,-98567,110
False,-165993,104
False,49990,169
False,49983,119
False,49997,118
False,49829,131
False,49985,253
False,-72128,117
False,49998,123
False,49633,125
False,49961,149
False,-154947,105
False,49887,132
False,49982,125
False,-131123,109
False,-101830,108
False,33408,119
False,49976,166
False,-148078,107
False,49994,116
False,44995,128
False,49973,122
False,49828,142
False,49119,142
False,-85608,112
False,49972,223
False,49894,136
False,49976,137
False,49894,121
False,49997,119
False,49881,137
False,49929,118
False,-130489,113
False,49244,148
False,49978,188
False,49961,122
False,-47959,110
False,-88571,115
False,49997,234
False,47318,132
False,33053,122
False,-117420,113
False,49790,126
False,49994,157
False,49985,166
