Sucesso,Melhor Fitness,Numero de gerações
True,50000,98
True,50000,15
False,49999,133
False,49998,137
True,50000,119
True,50000,40
True,50000,41
True,50000,15
False,49998,115
True,50000,34
False,49998,121
True,50000,12
True,50000,34
True,50000,82
False,49998,109
True,50000,51
False,49998,110
True,50000,159
False,49999,112
True,50000,116
True,50000,77
True,50000,72
False,49999,125
True,50000,38
True,50000,209
True,50000,47
True,50000,119
True,50000,71
False,49995,112
True,50000,75
True,50000,26
True,50000,90
True,50000,20
False,49999,244
True,50000,37
True,50000,60
True,50000,111
False,49999,131
True,50000,82
False,49999,147
False,47907,109
True,50000,148
True,50000,36
True,50000,72
True,50000,64
True,50000,98
False,49996,156
False,49999,209
True,50000,80
True,50000,32
True,50000,86
False,49999,116
True,50000,135
False,49999,137
True,50000,25
False,49998,268
False,49994,115
True,50000,129
False,49999,155
True,50000,84
True,50000,206
True,50000,48
False,49999,231
True,50000,35
False,48343,110
False,49997,207
True,50000,13
False,49999,109
True,50000,11
False,49999,154
True,50000,136
False,42509,104
True,50000,74
True,50000,149
False,49999,141
False,49995,109
True,50000,104
False,49995,175
True,50000,40
True,50000,79
True,50000,69
True,50000,14
True,50000,120
True,50000,21
True,50000,49
True,50000,48
True,50000,48
False,49989,123
False,49997,218
False,49998,175
True,50000,69
True,50000,102
False,49999,121
False,49999,147
True,50000,118
True,50000,48
False,49998,111
True,50000,44
False,49945,115
False,49998,137
