Sucesso,Melhor Fitness,Numero de gerações
False,-1461291,169
False,-292103,171
False,-2185111,129
False,-32271,155
False,-2120762,116
False,-2237735,118
False,-1770947,159
True,50000,143
False,-843051,178
False,-767906,212
False,-472846,147
False,-2181276,111
False,49972,206
False,-51168,147
False,-1393038,119
False,-2228819,149
False,49999,198
False,-1968225,138
False,-1891723,122
False,-1129722,191
False,-1119967,317
False,-1633111,119
False,-873641,252
False,-2133588,152
False,-2192386,239
False,-817320,127
False,-1475878,121
True,50000,265
False,-2133090,115
False,-1943005,116
False,-269126,237
False,-1776463,213
False,-387979,259
False,-1564971,198
False,49991,243
False,-1598410,119
False,-129707,191
False,-1589697,134
False,-2155830,125
False,-1396328,127
False,-2061710,114
False,49997,222
False,-1473909,133
False,-1990703,115
False,-1567524,124
False,-2052633,185
False,-1267830,133
False,-1575840,117
False,-1153093,302
False,-840090,139
False,-2072182,113
False,-2069970,118
False,-2033108,131
False,-1308395,129
False,49992,190
False,-2140733,220
False,-751155,174
False,-1581874,130
False,-2112498,214
False,-276373,219
False,-2086757,114
False,-1680555,143
False,-2088523,210
False,-2073905,115
False,-410691,199
False,-1910187,119
False,-2091939,222
False,-2111370,131
False,-569315,129
False,-730036,127
False,-1739031,144
False,-840152,187
False,-2165598,132
False,-2127355,147
False,-1672676,125
False,49993,157
False,-2118637,115
False,-276183,200
False,-1455467,127
False,-1068027,127
False,-1263766,124
False,-1710073,121
False,49989,150
False,-2149283,349
False,-1748736,116
False,-1686730,126
False,-140443,158
False,-2181410,113
False,-1615228,121
False,-1609670,130
False,49992,265
False,-2161510,135
False,-2101947,113
False,49996,325
False,-441212,210
False,-2022689,262
False,-2145051,117
False,-1922261,186
False,-1896604,116
False,-2221089,110
