Sucesso,Melhor Fitness,Numero de gerações
True,50000,117
True,50000,87
True,50000,40
True,50000,19
True,50000,34
True,50000,73
True,50000,79
True,50000,20
True,50000,31
True,50000,65
True,50000,42
False,49999,128
True,50000,76
False,49996,129
False,49999,163
True,50000,98
True,50000,37
True,50000,32
True,50000,46
True,50000,57
True,50000,36
True,50000,56
True,50000,174
True,50000,64
True,50000,127
False,49995,135
True,50000,49
True,50000,26
False,49998,136
False,49999,158
True,50000,29
True,50000,38
True,50000,73
False,49998,143
True,50000,30
True,50000,54
True,50000,97
True,50000,27
True,50000,96
False,49996,186
True,50000,50
False,49999,136
True,50000,75
True,50000,35
True,50000,34
False,49998,130
True,50000,65
True,50000,35
False,49999,126
True,50000,77
True,50000,39
True,50000,65
True,50000,34
True,50000,66
False,49999,134
True,50000,55
False,49992,129
True,50000,135
True,50000,39
True,50000,32
True,50000,137
True,50000,43
True,50000,138
True,50000,75
True,50000,60
True,50000,72
True,50000,40
True,50000,53
False,49996,128
True,50000,66
True,50000,54
True,50000,90
True,50000,50
True,50000,67
True,50000,27
True,50000,72
True,50000,39
True,50000,51
True,50000,47
True,50000,105
True,50000,93
True,50000,29
False,49998,144
False,49998,153
True,50000,51
True,50000,79
True,50000,36
True,50000,112
True,50000,28
False,49998,141
True,50000,55
True,50000,28
True,50000,42
True,50000,54
True,50000,110
True,50000,67
True,50000,59
True,50000,47
True,50000,30
True,50000,35
