Sucesso,Melhor Fitness,Numero de gerações
True,50000,33
True,50000,28
True,50000,32
True,50000,31
True,50000,32
True,50000,31
True,50000,32
True,50000,28
True,50000,28
True,50000,31
True,50000,31
True,50000,28
True,50000,29
True,50000,51
True,50000,34
True,50000,32
True,50000,32
True,50000,33
True,50000,32
True,50000,36
True,50000,30
True,50000,29
True,50000,31
True,50000,29
True,50000,30
True,50000,35
True,50000,32
True,50000,30
True,50000,29
True,50000,30
True,50000,40
True,50000,32
True,50000,28
True,50000,32
True,50000,35
True,50000,27
True,50000,34
True,50000,31
True,50000,36
True,50000,30
True,50000,34
True,50000,27
True,50000,28
True,50000,32
True,50000,28
True,50000,44
True,50000,31
True,50000,34
True,50000,32
True,50000,43
True,50000,31
True,50000,29
True,50000,30
True,50000,28
True,50000,32
True,50000,32
True,50000,33
True,50000,34
True,50000,31
True,50000,31
True,50000,28
True,50000,27
True,50000,30
True,50000,42
True,50000,36
True,50000,30
True,50000,41
True,50000,41
True,50000,34
True,50000,30
True,50000,28
True,50000,35
True,50000,43
True,50000,36
True,50000,30
True,50000,35
True,50000,29
True,50000,31
True,50000,30
True,50000,33
True,50000,32
True,50000,27
True,50000,35
True,50000,36
True,50000,30
True,50000,28
True,50000,30
True,50000,33
True,50000,33
True,50000,29
True,50000,29
True,50000,41
True,50000,34
True,50000,32
True,50000,45
True,50000,30
True,50000,31
True,50000,32
True,50000,28
True,50000,30
