Sucesso,Melhor Fitness,Numero de gerações
False,49998,44
True,50000,8
False,49996,39
False,49997,35
False,49998,31
False,49927,34
False,49996,37
False,49998,31
False,49999,58
False,49974,30
False,49996,68
False,49981,44
False,49996,31
False,49965,31
False,49998,33
False,49998,31
False,49994,56
False,49964,28
False,49988,30
False,49998,32
False,49975,30
False,49995,39
True,50000,16
False,49998,43
False,49989,29
False,49936,30
False,49962,32
True,50000,18
False,49995,34
False,49999,35
False,49996,33
False,49991,30
True,50000,13
False,49899,30
False,49999,33
False,49963,32
False,49979,31
False,49998,34
True,50000,12
False,49968,34
False,49995,54
True,50000,84
False,49776,42
False,49982,34
False,49996,31
False,49993,45
False,49954,30
False,49995,51
False,49978,29
False,49346,29
False,49993,35
False,49997,37
False,49988,47
False,49999,34
False,49986,31
False,49919,28
False,49963,34
False,49993,59
True,50000,18
False,49996,45
False,49996,30
False,49997,29
False,49983,32
False,49995,33
False,49997,63
True,50000,30
False,49999,29
False,49601,30
False,49993,30
False,49999,32
False,49972,33
True,50000,21
False,49995,35
True,50000,24
False,49998,30
False,49992,33
True,50000,39
False,49942,29
False,49999,61
False,49999,47
False,49998,37
False,39444,25
False,49987,27
False,49992,37
False,49986,31
True,50000,26
False,43968,26
False,49959,39
False,49984,31
False,49999,51
False,49992,29
False,49956,33
False,49990,35
False,49987,30
False,49999,48
False,49990,35
False,49991,26
True,50000,27
True,50000,41
False,49993,38
