Sucesso,Melhor Fitness,Numero de gerações
True,50000,61
True,50000,60
True,50000,23
False,49999,56
True,50000,18
False,49999,44
False,49997,62
False,49999,55
True,50000,32
False,49997,65
True,50000,39
True,50000,30
False,49998,71
False,49999,92
False,49999,71
True,50000,30
False,49998,42
True,50000,37
False,49989,45
False,49994,59
False,49997,48
False,49999,76
False,49997,49
False,-140515,28
False,49999,40
False,49998,55
False,49999,41
False,49997,47
True,50000,28
True,50000,53
True,50000,42
False,49999,64
False,49996,77
True,50000,36
False,49988,45
False,49999,46
False,49998,51
False,49999,50
True,50000,45
False,49999,47
False,49999,66
True,50000,44
True,50000,25
False,49998,47
False,49994,57
False,49998,48
False,49999,59
False,49992,42
False,49998,45
True,50000,32
False,49999,53
True,50000,45
False,49999,64
False,49994,59
False,49999,47
False,49999,64
False,49999,51
True,50000,60
False,49999,42
False,49998,67
True,50000,83
True,50000,48
False,49999,42
False,49999,46
False,49998,61
True,50000,49
False,49999,52
False,49999,50
True,50000,79
True,50000,29
True,50000,49
True,50000,47
True,50000,43
True,50000,53
True,50000,29
False,49995,43
True,50000,56
False,49998,59
False,49993,70
True,50000,45
False,49966,51
False,49997,65
True,50000,55
True,50000,48
False,49999,45
False,49995,55
True,50000,38
True,50000,51
True,50000,53
False,49999,49
True,50000,30
False,49999,58
True,50000,49
True,50000,44
True,50000,28
True,50000,32
False,49991,60
True,50000,33
True,50000,51
False,49998,54
