Sucesso,Melhor Fitness,Numero de gerações
True,50000,13
True,50000,20
False,49998,66
False,49991,45
False,49987,40
False,49928,32
False,49998,31
True,50000,41
False,49999,88
False,49970,31
False,44855,26
True,50000,23
False,49993,29
False,49995,34
False,49931,30
False,49999,65
False,49990,57
False,49953,32
False,47674,28
False,49981,42
True,50000,28
False,49998,36
False,49998,41
False,49999,32
False,49996,34
False,49999,52
False,49990,42
False,49998,51
False,49915,29
True,50000,36
False,49997,43
False,49981,29
False,49998,49
False,49995,48
False,49990,62
False,49968,34
False,47759,27
False,49997,39
False,49998,33
True,50000,36
False,49931,29
True,50000,16
False,49995,33
False,49996,42
False,49995,42
False,49995,34
False,48445,26
False,49946,38
False,49996,29
False,49998,47
False,49999,53
False,49996,44
False,49973,29
False,49999,49
False,49763,30
True,50000,35
False,49981,29
False,49939,38
True,50000,23
False,49997,35
False,49994,33
False,49997,30
False,49998,46
False,49994,30
False,49992,48
False,49996,40
False,49996,30
True,50000,16
False,49995,49
False,49998,36
False,49999,36
False,49998,49
False,49979,33
False,49935,36
False,49987,31
False,49971,47
False,49988,35
False,49944,33
False,49907,29
False,49999,33
False,49999,50
False,47791,27
True,50000,19
False,49909,29
False,49962,29
False,49998,36
False,49997,36
False,49996,36
False,49980,40
False,49963,34
False,49996,57
False,49997,29
False,49992,36
False,49999,52
False,49995,53
False,49976,46
False,49985,28
False,49996,41
False,49996,44
False,49884,40
