Sucesso,Melhor Fitness,Numero de gerações
False,49627,38
False,49949,60
False,-40024,41
False,49996,59
False,49952,61
False,-18058,49
False,49987,41
False,-46678,34
False,-58970,31
False,-119405,28
False,49962,37
False,-150091,27
False,-107984,31
False,49782,35
False,40922,37
False,49928,51
False,49888,53
False,49986,47
False,-143275,29
False,49882,55
False,-34248,65
False,49999,36
False,49969,44
False,49968,51
False,49993,38
False,49972,43
False,49890,38
False,49801,58
False,49196,42
False,-38863,35
False,49685,48
False,-131883,28
False,49451,37
False,49582,46
False,49810,37
False,13390,56
False,49791,42
False,49988,41
False,-139844,28
False,49819,38
False,-18976,33
False,49948,38
False,-140058,26
False,-158714,28
False,49995,40
False,49983,59
False,48599,42
False,49989,44
False,49720,36
False,26639,39
False,-95224,38
False,33955,45
False,49888,59
False,49930,46
False,-87862,32
False,49960,59
False,49853,49
False,49984,48
False,-158845,25
False,49948,36
False,49956,36
False,49991,35
False,49029,39
False,49922,51
False,49277,47
False,-128039,42
False,41202,43
False,49974,46
False,49962,44
False,49978,55
False,49881,41
False,49956,51
False,-112300,46
False,-156778,23
False,49967,56
False,49983,83
False,49970,41
False,-74509,31
False,49700,35
False,-148536,26
False,-170231,27
False,49903,60
False,49608,38
False,49930,46
False,49613,52
False,49789,40
False,-161724,29
False,49938,68
False,48912,31
False,49992,73
False,49494,33
False,-79820,32
False,49969,46
False,-123587,30
False,28654,38
False,-90052,30
False,48676,35
False,49975,34
False,49958,37
False,49977,77
