Sucesso,Melhor Fitness,Numero de gerações
False,49996,47
False,49995,49
True,50000,46
True,50000,24
False,49993,66
False,49995,54
True,50000,48
False,48875,61
False,49995,54
False,49998,61
True,50000,23
False,49990,49
False,49999,46
False,49997,55
True,50000,38
True,50000,73
True,50000,63
False,-105595,31
False,49994,54
False,49999,75
True,50000,24
False,49990,40
True,50000,33
False,49924,41
False,-105051,34
False,49984,57
False,49993,41
True,50000,41
True,50000,41
False,49996,44
False,49990,50
True,50000,29
False,49987,57
True,50000,66
True,50000,94
True,50000,59
False,49998,59
False,49991,47
True,50000,47
False,49994,45
True,50000,43
True,50000,60
False,-8117,47
True,50000,36
False,-83450,43
True,50000,30
False,49987,51
True,50000,50
False,49999,53
True,50000,41
False,49983,63
False,49998,46
False,49999,50
True,50000,35
True,50000,48
False,49999,44
False,49999,43
True,50000,59
False,49999,55
False,49994,47
False,-33931,42
False,49997,57
True,50000,45
True,50000,62
True,50000,50
True,50000,44
True,50000,27
True,50000,35
False,49964,47
False,49991,90
True,50000,49
False,49996,50
True,50000,49
False,49997,62
False,49999,88
True,50000,45
False,49999,59
False,49998,71
True,50000,49
False,49998,57
True,50000,55
False,-124919,31
False,49989,58
True,50000,32
True,50000,23
True,50000,50
True,50000,34
False,-122144,38
True,50000,21
False,49995,84
False,49997,47
False,-130994,32
False,-108656,32
True,50000,56
False,49998,51
False,49977,48
False,49999,45
True,50000,38
True,50000,55
True,50000,63
