Sucesso,Melhor Fitness,Numero de gerações
False,49995,49
False,49979,34
False,49998,35
False,49995,40
False,49995,36
False,49973,33
False,49998,39
True,50000,13
True,50000,24
False,49985,31
False,49999,57
False,49999,33
False,49998,60
True,50000,15
True,50000,35
False,49961,32
False,47755,28
True,50000,33
False,49997,47
False,49999,45
False,49994,37
False,49993,36
False,49895,30
False,49980,35
False,49998,37
False,48840,44
False,49923,30
False,39638,28
False,49997,29
False,49927,36
False,49583,30
False,49998,30
False,49992,30
False,49999,46
False,49994,32
False,49783,31
False,49997,31
False,40261,24
False,49969,31
False,49793,27
False,49933,28
False,49993,64
False,49996,37
False,49996,36
False,49993,30
False,49996,27
False,49997,41
False,49999,46
False,49998,34
False,49993,33
False,49997,34
False,49988,37
False,49867,28
True,50000,37
False,49992,30
True,50000,25
False,49996,31
False,49910,30
False,49986,33
False,49999,50
False,49999,44
True,50000,10
False,49984,35
False,49961,51
True,50000,26
False,49998,52
True,50000,40
False,49996,40
False,38832,25
False,49995,39
False,49971,32
False,49976,31
False,49986,29
False,49933,34
False,49909,33
False,49843,29
True,50000,35
False,49982,32
False,49993,31
True,50000,17
False,49996,57
False,49984,38
False,49998,54
False,49993,46
False,49967,32
False,49999,39
False,49942,34
False,49973,30
False,49997,38
True,50000,15
False,49981,42
False,49829,29
True,50000,16
True,50000,16
False,49996,43
False,49999,68
False,49999,30
False,49991,35
False,49995,53
False,49969,34
