Sucesso,Melhor Fitness,Numero de gerações
False,49999,71
False,49999,51
False,49985,76
False,49982,56
False,49999,71
False,49996,52
False,-100355,31
True,50000,49
True,50000,22
False,49991,61
True,50000,57
True,50000,38
True,50000,52
True,50000,90
True,50000,31
True,50000,36
True,50000,50
False,49997,73
True,50000,29
False,49992,44
False,49999,48
True,50000,25
False,49990,46
True,50000,39
True,50000,31
False,-112445,31
False,49997,48
False,-34514,39
True,50000,69
True,50000,32
False,49995,41
False,-100009,46
True,50000,28
True,50000,36
False,49992,58
False,49999,52
False,-90493,32
True,50000,29
False,-127662,35
False,49996,58
False,49998,63
False,49997,60
False,49999,61
True,50000,34
False,49997,63
True,50000,34
False,49999,49
True,50000,39
False,49996,74
False,49998,89
False,49999,59
True,50000,25
False,49997,64
False,49999,73
False,49999,69
False,-38406,46
False,49995,46
False,49986,83
False,49987,46
True,50000,42
False,-94626,63
False,49998,51
True,50000,30
False,-90927,32
False,49996,46
True,50000,39
True,50000,41
True,50000,36
False,49995,42
False,49999,51
True,50000,40
False,49997,54
False,49999,66
True,50000,23
True,50000,60
True,50000,62
False,-120654,31
True,50000,36
True,50000,54
False,-112033,35
False,49980,41
False,49996,57
True,50000,47
False,49999,64
True,50000,32
False,49994,54
False,49966,65
False,49999,53
False,-125987,32
False,49999,44
True,50000,40
True,50000,42
False,49998,50
False,49999,70
False,49998,49
True,50000,46
True,50000,61
True,50000,34
False,49999,68
False,49999,53
