Sucesso,Melhor Fitness,Numero de gerações
False,49998,34
True,50000,24
False,49996,45
False,49996,35
False,49996,40
False,49984,36
False,49997,71
False,49999,29
False,49999,48
False,49999,55
False,49997,52
False,49998,32
False,49992,36
False,49994,48
False,49999,32
True,50000,35
True,50000,14
False,49964,41
False,49999,32
True,50000,48
False,49993,35
False,49981,35
False,49991,30
False,49987,39
False,49995,27
False,49999,36
False,49909,31
False,49997,36
False,49991,57
False,49984,28
True,50000,30
False,49967,28
False,49997,66
False,49981,30
False,49980,32
False,49996,48
False,49996,50
False,49986,35
False,49998,30
False,49987,30
True,50000,13
True,50000,22
False,49997,41
False,49998,42
False,49996,51
False,49993,34
True,50000,11
False,49987,36
False,49964,32
False,49987,29
False,49999,40
True,50000,13
False,49994,30
False,49994,38
False,49993,37
False,49992,32
False,49965,39
False,49994,37
False,49995,37
False,49992,29
False,49982,34
False,49999,34
False,49993,55
False,49992,35
False,49970,32
False,49997,48
False,49941,29
False,49997,38
False,49992,29
False,49993,33
False,49986,30
False,49996,32
True,50000,17
False,49992,32
False,49998,31
True,50000,25
False,49990,40
False,49991,32
False,49997,46
False,49996,33
False,49991,36
False,49998,35
False,49998,52
False,49997,34
True,50000,18
False,49996,41
False,49999,48
False,49981,39
False,49995,30
False,49994,37
False,49995,34
False,49995,45
False,49991,29
True,50000,31
False,49999,34
False,49987,36
False,49822,30
False,49996,31
False,49983,48
True,50000,11
