Sucesso,Melhor Fitness,Numero de gerações
False,49460,118
False,-1539595,43
True,50000,53
False,-2002870,37
False,-2210501,32
False,-2211162,42
False,-1242320,42
False,-1287150,44
False,-825750,72
False,-355694,82
False,-375248,60
False,-2163957,43
False,-75532,49
False,49952,68
False,-1855007,43
False,-1597863,52
False,-2176300,35
False,-1475968,54
False,-575785,86
False,-1178659,75
False,-2242615,29
False,-1761349,55
False,-1828899,40
False,-2039180,34
False,-1248139,39
False,-2070906,51
False,-396061,53
False,-2122883,33
False,-725947,61
False,-1956052,36
False,-1031183,60
False,-1330069,46
False,-2160436,45
False,-1609328,36
False,-2163309,38
False,-2130853,33
False,-569608,90
False,-441755,87
False,49995,71
False,-2263571,26
False,-2154979,33
False,-844880,48
False,49987,111
False,-1606143,63
False,-1618713,36
False,-339241,76
False,-2056299,57
False,-1248643,45
False,-600595,55
False,-2186649,56
False,-2134138,32
False,-2145388,34
False,-1533277,42
False,-231088,113
False,-2066023,32
False,-2003184,33
False,-1642534,46
False,-2112171,33
False,-2218106,39
False,-228795,105
False,-2215012,46
False,-1508851,44
False,49920,89
False,-1984489,35
False,-1810587,66
False,-1884661,35
False,-1727565,38
False,-1284867,77
False,-513451,59
False,-1319690,57
False,-1879439,46
False,-1793023,39
False,-1522848,41
False,-1862874,35
False,-1515825,70
False,-1095668,42
False,-1425642,43
False,-1255765,77
False,-2021553,34
False,-1996662,103
False,49982,90
False,-672369,66
False,-2101234,65
False,-671292,60
False,-2233750,63
False,-1759778,37
False,-477218,69
False,-1945653,41
False,-646823,75
False,-1936300,52
False,-2145895,42
False,-2195605,39
False,-611869,49
False,-524557,58
False,-469557,56
False,-2160637,34
False,-143268,57
False,-2208771,34
False,-2154752,31
False,49970,91
