Sucesso,Melhor Fitness,Numero de gerações
False,11970,42
False,49980,64
False,-757932,40
False,17930,55
False,-1746838,37
False,-2154150,30
False,8571,55
False,-2074825,34
False,49906,44
False,-1293539,45
False,7375,57
False,32017,39
False,13519,81
False,-1927505,32
False,10985,58
False,40455,46
False,-379045,41
False,-958313,35
False,49954,46
False,-1905780,32
False,49871,66
False,-49083,49
False,-631464,42
False,-2059204,32
False,-2269971,25
False,-2124483,36
False,-1642777,38
False,-1942320,32
False,49679,49
False,33637,69
False,49842,90
False,9775,51
False,-2089392,30
False,49516,93
False,-1441989,34
False,21383,47
False,12149,73
False,49604,60
False,49394,56
False,-1693208,41
False,44378,87
False,-1441412,39
False,49904,44
False,3991,50
False,-2232384,31
False,28169,51
False,-424208,57
False,49300,66
False,-242559,63
False,-652191,36
False,9842,56
False,3883,45
False,28418,59
False,-2167966,29
False,49914,49
False,-2274569,26
False,41491,51
False,-2166736,28
False,-1893214,33
False,-1800769,33
False,-484733,41
False,-94579,59
False,-422607,38
False,48609,65
False,14240,87
False,-2320714,25
False,28264,48
False,23211,48
False,-1374492,43
False,28441,63
False,44400,45
False,32913,69
False,-382162,40
False,-1364532,35
False,-2302015,25
False,46502,59
False,-2222020,28
False,-1677276,37
False,19729,111
False,-1729364,34
False,-1355743,64
False,24913,71
False,49964,67
False,-2099038,31
False,-485667,50
False,-419469,55
False,-2171969,33
False,-1547101,34
False,17684,49
False,49474,58
False,49125,49
False,14270,78
False,49986,42
False,-2230266,30
False,-167273,59
False,49530,68
False,-1795216,35
False,19402,40
False,-2225140,30
False,-1923751,36
