Sucesso,Melhor Fitness,Numero de gerações
False,49977,64
False,49969,28
True,50000,25
False,49999,45
True,50000,18
False,49999,31
False,49998,64
False,49988,37
False,49994,36
False,49995,31
True,50000,65
True,50000,15
False,49995,45
True,50000,44
True,50000,24
False,49996,65
False,49995,37
False,49980,59
False,49997,64
False,49997,34
True,50000,38
False,49999,35
False,49999,60
False,49998,33
False,49902,35
True,50000,23
False,49997,52
True,50000,18
False,49995,30
False,49992,43
True,50000,23
False,49995,29
False,49998,61
False,49989,33
False,49995,32
False,49983,48
False,49995,44
False,49997,48
True,50000,11
False,49999,46
False,49942,29
False,49999,66
False,49999,42
False,49995,34
True,50000,9
False,49997,41
False,49989,29
False,49998,31
False,49998,42
False,49991,34
False,49980,28
False,49994,34
True,50000,12
True,50000,51
False,49992,36
False,49980,29
False,49986,50
True,50000,28
False,49998,28
False,49994,35
False,49992,28
False,49998,37
False,49995,34
False,49997,40
True,50000,38
True,50000,32
True,50000,22
False,49980,37
False,49986,48
False,49991,40
False,49982,41
False,49998,68
False,49988,29
False,49990,37
False,49998,35
False,49988,39
True,50000,37
True,50000,16
True,50000,49
True,50000,31
False,49998,55
False,49967,34
False,49993,38
False,49995,42
False,49999,30
False,49999,40
False,49997,61
False,49997,43
False,49989,36
True,50000,15
False,49989,29
False,49986,58
False,49997,38
False,49998,37
False,49998,41
True,50000,24
False,49998,37
False,48239,28
False,49989,33
False,49992,30
