Sucesso,Melhor Fitness,Numero de gerações
True,50000,74
True,50000,63
True,50000,56
True,50000,37
False,-135470,44
True,50000,28
True,50000,55
True,50000,52
False,-16924,45
True,50000,47
False,49996,43
False,49998,84
False,49999,60
True,50000,30
True,50000,51
True,50000,81
False,49999,50
True,50000,67
False,49992,61
True,50000,38
False,-73319,77
True,50000,48
False,49998,36
False,49999,49
False,49986,48
False,49999,63
True,50000,71
False,-2431,43
False,49999,53
True,50000,52
True,50000,39
False,49998,48
True,50000,34
True,50000,48
True,50000,90
False,49997,62
False,49997,56
True,50000,31
False,-87076,34
True,50000,25
False,-128212,31
False,49994,50
True,50000,31
False,49998,60
False,49990,49
False,-109947,44
True,50000,30
False,-132119,47
True,50000,28
False,49999,55
True,50000,50
False,49996,49
True,50000,41
True,50000,39
True,50000,43
True,50000,43
True,50000,37
False,49949,53
False,49999,55
False,49999,65
True,50000,31
False,49988,43
True,50000,43
False,-118499,30
True,50000,31
False,49996,43
False,-122918,35
True,50000,56
False,49999,64
False,49999,63
True,50000,36
False,49992,50
True,50000,19
False,49997,60
False,49999,47
True,50000,49
False,49999,52
False,49999,60
False,49995,64
True,50000,53
False,49995,57
True,50000,38
False,49991,46
True,50000,40
True,50000,38
True,50000,33
False,49999,57
False,-16384,40
True,50000,74
False,49998,72
False,49997,45
True,50000,28
True,50000,30
False,49999,55
True,50000,26
True,50000,35
True,50000,61
False,49999,73
True,50000,46
False,49996,53
