Sucesso,Melhor Fitness,Numero de gerações
False,49999,71
True,50000,65
False,49999,80
False,49997,54
True,50000,35
True,50000,69
True,50000,60
True,50000,33
False,49998,55
True,50000,55
True,50000,58
True,50000,51
False,49998,63
True,50000,42
False,49995,61
False,49998,54
True,50000,39
True,50000,33
False,49999,69
True,50000,39
False,49999,74
True,50000,49
False,49999,41
False,49999,66
False,-57196,44
False,49999,70
True,50000,37
False,49998,92
False,49998,60
True,50000,78
False,49999,49
False,49999,69
False,49998,68
True,50000,30
True,50000,27
False,49996,72
True,50000,53
False,49995,45
True,50000,39
True,50000,36
True,50000,25
False,49999,66
False,49999,47
False,49999,80
True,50000,28
False,49999,65
False,49798,49
True,50000,62
True,50000,39
False,49994,55
False,49997,46
True,50000,53
False,-33588,44
False,49983,59
True,50000,36
False,49999,61
False,49996,56
True,50000,37
True,50000,41
False,49995,55
True,50000,38
False,49998,49
False,49994,51
False,49998,45
False,49999,67
False,49999,44
False,49999,59
False,49999,65
True,50000,56
False,49999,104
True,50000,53
True,50000,34
True,50000,65
False,49995,44
False,49999,50
False,49999,62
False,49998,52
True,50000,64
True,50000,56
False,49999,65
True,50000,36
False,49998,63
False,49990,50
False,49997,48
False,49998,55
False,49997,80
False,49998,42
True,50000,35
False,49998,60
True,50000,66
True,50000,45
True,50000,32
False,49992,57
False,-78079,37
False,49998,52
True,50000,32
True,50000,41
True,50000,43
False,49990,48
True,50000,53
