Sucesso,Melhor Fitness,Numero de gerações
False,49965,61
False,46986,68
False,-2031600,32
False,-596292,45
False,49795,56
False,-1597757,32
False,-2049848,33
False,-1350702,39
False,20193,72
False,7955,93
False,-2054829,39
False,-1465825,33
False,49662,57
False,32955,48
False,34135,66
False,-2253895,31
False,7778,73
False,-1446685,39
False,49767,50
False,-418078,52
False,-1816992,32
False,49920,46
False,39885,59
False,17838,70
False,-2105655,33
False,-2286174,30
False,-2275057,28
False,49744,76
False,-1343102,59
False,45191,71
False,-1415282,43
False,24044,57
False,-2313991,32
False,-1985306,42
False,-788007,42
False,-1155040,38
False,21018,71
False,-2172170,32
False,41160,65
False,-2271537,30
False,22935,72
False,-2281860,29
False,17719,49
False,-437778,38
False,49949,103
False,-539808,41
False,24106,89
False,-671895,37
False,8856,62
False,37851,44
False,30770,75
False,48428,50
False,-1651957,37
False,49990,71
False,49935,65
False,49978,64
False,49656,66
False,-1702219,37
False,43180,72
False,20765,48
False,-154629,47
False,17751,57
False,15728,47
False,12909,49
False,23872,60
False,-516872,46
False,-1782115,33
False,49718,70
False,49927,77
False,19638,52
False,-2301311,28
False,-1862584,38
False,49929,43
False,-1487316,35
False,37687,64
False,49891,50
False,49993,42
False,49474,62
False,40871,39
False,-721819,41
False,-759664,57
False,-2206281,31
False,26890,68
False,-1956757,36
False,48253,70
False,-2177249,40
False,8919,58
False,5939,60
False,-2327859,26
False,16355,73
False,49189,48
False,49810,91
False,-1044617,37
False,-2036015,43
False,-2154244,30
False,-2252738,34
False,40989,63
False,-2186290,33
False,-1697726,33
False,-2039611,35
