Sucesso,Melhor Fitness,Numero de gerações
False,49996,32
False,49944,30
True,50000,16
True,50000,11
False,49987,33
False,49948,28
False,49996,31
False,49996,39
False,49998,51
True,50000,12
False,49998,30
False,49998,43
False,49988,34
False,49885,34
False,49999,91
False,49999,49
False,49990,31
False,49995,34
False,49988,38
True,50000,10
False,49987,31
False,49993,51
False,49999,53
True,50000,26
False,49999,69
False,49997,64
False,49993,39
False,46627,24
False,49997,36
False,49996,38
False,47632,27
False,49989,29
False,49996,30
False,49988,34
False,49999,33
False,49992,31
False,49993,47
False,49995,33
False,49999,39
True,50000,24
False,49998,34
False,49980,41
False,49996,55
False,49999,58
True,50000,14
False,49995,57
True,50000,15
False,49999,50
False,49987,40
False,49999,56
False,49985,33
False,49994,28
False,49998,33
False,49997,29
False,49997,42
False,49999,37
False,49986,32
False,49998,46
False,49995,40
False,49999,68
False,49982,39
False,49959,30
False,49983,38
False,49993,40
True,50000,62
False,49992,32
False,49999,36
True,50000,20
False,49983,33
False,49967,31
False,49992,33
False,49989,36
False,49984,34
False,49999,32
False,49999,35
False,49970,29
False,49907,31
False,40434,29
False,49994,37
False,49995,34
False,49978,29
False,49998,46
False,49999,30
False,49983,34
False,49998,30
False,49995,30
True,50000,21
False,47520,29
False,49997,32
False,49989,42
False,49996,33
False,49995,30
False,49998,31
True,50000,51
False,49998,43
False,49958,37
False,49967,41
False,49979,38
False,49976,54
False,49999,30
