Sucesso,Melhor Fitness,Numero de gerações
False,37504,51
False,16804,54
False,-1785636,33
False,-2306859,28
False,16453,42
False,10050,59
False,47369,43
False,-2204750,30
False,49910,65
False,-2105726,31
False,-1142097,41
False,-2221721,30
False,-2273825,29
False,49958,116
False,-2192272,30
False,49597,58
False,21912,51
False,49917,45
False,3164,48
False,-799173,44
False,22858,50
False,-2020670,33
False,-2316605,27
False,-1630775,36
False,-2324725,27
False,-2081077,35
False,-2131586,30
False,49888,44
False,43513,44
False,-2270157,29
False,-2072818,40
False,-2112364,36
False,49426,69
False,-1806713,32
False,-1318199,40
False,-2250042,33
False,-2183925,34
False,49880,54
False,-2262569,30
False,46997,42
False,49892,55
False,49051,49
False,-2179219,29
False,49839,46
False,-1603991,33
False,-2208893,30
False,-2287992,34
False,-2157911,32
False,-1902776,33
False,-1012785,46
False,-2169340,28
False,44037,48
False,-1421506,39
False,-2303452,28
False,-2319324,26
False,-1461166,47
False,-2301929,40
False,-655570,42
False,-2300134,24
False,-2132203,31
False,-1313602,39
False,-2323068,37
False,19976,48
False,-2315255,29
False,42801,63
False,-712596,46
False,47302,51
False,-2349032,25
False,49931,44
False,-2149379,30
False,-1149796,39
False,-1684116,50
False,49961,58
False,18325,47
False,-561503,47
False,-193136,51
False,-1945915,33
False,-1853196,34
False,49525,50
False,-2198126,31
False,49704,57
False,-2332957,25
False,-950481,77
False,-2298453,32
False,18091,51
False,-1859867,39
False,-2016153,38
False,-315486,37
False,49596,48
False,-2123542,30
False,43941,46
False,30750,63
False,-2178027,31
False,49927,49
False,-2263818,26
False,-1207468,54
False,-2242675,31
False,-2207149,33
False,-1530237,33
False,49939,41
