Sucesso,Melhor Fitness,Numero de gerações
False,49999,46
True,50000,17
False,49954,33
False,49994,46
False,49997,32
False,49984,36
True,50000,54
False,49993,28
False,49992,29
False,49990,34
True,50000,22
False,41329,27
False,49991,54
False,49973,35
True,50000,12
False,49999,69
False,49998,42
True,50000,12
False,49998,38
False,49999,32
False,44397,27
True,50000,30
False,49989,59
True,50000,32
False,49999,56
False,49998,29
False,49998,56
False,49998,66
True,50000,45
False,47611,28
False,49997,38
False,49999,30
False,49995,56
False,49990,32
True,50000,23
False,49993,33
False,49997,46
False,49970,38
False,49996,38
False,49998,40
False,49999,28
True,50000,31
False,49999,36
False,49995,32
False,49999,48
True,50000,24
False,49999,32
False,49994,30
False,49977,29
True,50000,12
False,49989,31
False,49996,80
False,49998,34
False,49904,29
True,50000,19
False,49998,30
False,49999,31
False,49999,37
False,49704,31
False,49987,36
False,49967,31
False,49996,31
True,50000,44
True,50000,16
False,49922,32
False,49998,55
True,50000,15
False,49999,31
False,49953,46
False,49994,54
False,49995,54
False,49971,30
False,49995,32
True,50000,24
True,50000,17
False,49992,31
True,50000,24
False,49995,32
False,49995,35
False,49988,47
False,49998,29
True,50000,21
False,49999,41
False,49981,36
True,50000,34
True,50000,12
True,50000,40
False,49997,32
False,49997,67
True,50000,10
True,50000,28
False,49999,35
False,49995,48
False,49996,40
False,49998,72
False,49992,30
False,49991,32
True,50000,25
False,49996,60
False,49985,31
