Sucesso,Melhor Fitness,Numero de gerações
False,49989,61
False,49999,39
False,49994,30
False,49982,33
False,49994,29
False,49994,34
False,49952,28
False,49161,28
False,49998,56
False,49998,38
False,49938,31
False,49984,31
False,48827,28
True,50000,31
False,49999,53
True,50000,23
False,49990,39
False,49999,62
False,49990,29
True,50000,27
False,49999,33
False,49998,72
False,49989,30
False,49999,59
True,50000,21
True,50000,23
True,50000,15
False,49993,36
True,50000,11
False,49998,43
True,50000,10
False,49989,30
False,49993,34
False,49988,31
False,49999,37
True,50000,16
False,49993,33
False,49999,33
False,49984,31
False,49996,33
False,49997,31
False,49989,37
True,50000,24
False,49976,29
False,46622,26
False,49999,34
False,49999,55
False,49940,29
False,43149,29
False,49997,41
True,50000,28
False,49994,31
True,50000,17
False,49996,53
True,50000,25
False,49999,38
False,49999,34
False,49988,38
True,50000,25
False,49989,33
False,49894,30
True,50000,36
False,49993,39
False,49996,42
False,49987,39
False,49994,36
True,50000,16
True,50000,43
False,49998,61
False,49995,32
False,49994,41
False,49994,32
False,49998,58
False,49999,41
False,49998,66
False,49995,46
True,50000,11
False,49987,29
False,49977,32
False,49991,28
False,49999,36
True,50000,21
False,49998,47
True,50000,41
False,49999,40
False,49984,38
False,49997,42
False,49997,30
False,49990,29
False,49998,30
False,49979,30
False,49992,29
False,49994,30
False,49999,34
False,49999,55
True,50000,30
False,49976,34
False,49938,34
False,43489,26
False,49952,30
