Sucesso,Melhor Fitness,Numero de gerações
False,-2044034,36
False,-981373,43
False,-2218500,29
False,-411897,77
False,-1792516,49
False,-2224027,32
False,49996,86
False,-2230780,41
False,-2062897,37
False,-749520,42
False,-1112867,41
False,-1973091,35
False,-1325653,50
False,-1906280,52
False,-33455,110
False,-1031979,64
False,-15979,83
False,49944,89
False,-164163,76
False,-1357922,50
False,-1836622,36
False,-719317,46
False,-1870007,38
False,-25945,133
False,-325680,89
False,-2114889,42
False,-897426,54
False,-2098747,33
False,-246828,81
False,-1243028,46
False,-2097015,32
False,-69120,55
False,-624246,69
False,-1498965,39
False,-208738,94
False,-723433,65
False,-2150025,34
False,-2100198,35
False,-2092391,39
False,-2112470,53
False,-2031471,37
False,-2101566,42
False,-1208286,38
False,-1076417,49
False,-1776331,37
False,-2202265,31
False,-1002371,52
False,-2239017,28
False,-2034585,33
False,-1982386,42
False,-1842241,38
False,-1822349,42
False,-2078427,33
False,49999,66
False,49900,120
False,-2205227,27
False,-2104660,33
False,-1018084,52
False,49978,72
False,-515548,79
False,-1947528,51
False,-2074878,38
False,-2175357,32
False,-1872278,44
False,49807,94
False,-1595193,45
False,49990,92
False,-2051897,32
False,-1226304,52
False,-2102831,32
False,-1475154,49
False,-52957,68
False,-2133613,32
False,-314953,88
False,-775223,45
True,50000,87
False,-1070905,43
False,-1975136,35
False,-2103201,34
False,49957,72
False,-2134361,33
False,49913,84
False,-2136597,31
False,-2209279,37
False,-1906750,41
False,-1462169,44
False,-1341291,40
False,-1232989,53
False,-2085403,39
False,-2189888,31
False,-2042386,35
False,-2142090,31
False,-1769102,42
False,-1455299,44
False,-1203688,55
False,-590216,60
False,-1240230,45
False,-756940,55
False,-2057253,33
False,-2150883,58
