Sucesso,Melhor Fitness,Numero de gerações
False,-77804,33
False,-73974,37
False,43000,40
False,49971,55
False,49815,36
False,49914,42
False,49970,44
False,49629,47
False,-56031,61
False,49511,34
False,37993,36
False,-98962,42
False,47245,38
False,44928,48
False,49169,50
False,49980,44
False,-65853,34
False,47712,68
False,49954,49
False,49931,55
False,-75981,37
False,49942,60
False,40704,39
False,49881,40
False,-11644,35
False,49633,46
False,46098,56
False,49954,44
False,49464,41
False,49999,41
False,49849,47
False,49948,57
False,49917,45
False,36692,43
False,46562,48
False,49864,38
False,49976,54
False,-114598,30
False,-17200,38
False,49840,54
False,38566,57
False,42654,35
False,49714,50
False,-163801,24
False,33585,42
False,49986,44
False,49869,43
False,49946,45
False,49952,40
False,-139519,29
False,49457,38
False,49956,46
False,31695,50
False,49272,51
False,49967,59
False,49931,47
False,49967,80
False,19967,36
False,49808,53
False,-111400,30
False,49325,35
False,49983,37
False,23966,34
False,49923,73
False,49327,43
False,49898,36
False,49925,40
False,49928,44
False,-46022,35
False,-155209,26
False,-46942,42
False,49991,52
False,48855,37
False,49961,44
False,49992,42
False,49819,49
False,-48278,40
False,49877,39
False,43154,44
False,49937,38
False,49883,35
False,49910,61
False,49992,38
False,18693,38
False,49854,39
False,49912,34
False,49995,35
False,49880,75
False,49903,34
False,49950,32
False,49910,70
False,49999,45
False,-153849,29
False,43171,35
False,49987,37
False,49967,43
False,49244,39
False,-156015,28
False,49656,41
False,-5256,39
