Sucesso,Melhor Fitness,Numero de gerações
False,49999,76
True,50000,35
True,50000,41
False,49999,54
False,49999,54
True,50000,27
False,49994,52
True,50000,51
False,49998,57
False,49987,68
False,49999,47
False,49999,45
True,50000,59
True,50000,31
False,49996,50
False,49999,59
False,49991,49
True,50000,21
False,-50467,60
True,50000,37
False,-106691,34
True,50000,33
False,49997,55
True,50000,33
True,50000,51
False,49994,39
True,50000,48
False,49992,60
False,-5967,50
True,50000,64
True,50000,54
True,50000,51
False,-108476,36
False,49998,59
True,50000,24
True,50000,66
True,50000,28
False,49998,59
False,49997,54
False,49999,50
False,49991,48
False,49995,66
False,49999,71
False,49999,63
True,50000,29
True,50000,46
False,-82393,56
True,50000,63
True,50000,35
False,49994,52
True,50000,39
True,50000,48
True,50000,39
True,50000,81
True,50000,60
True,50000,47
True,50000,40
True,50000,40
True,50000,60
True,50000,23
False,-110233,53
False,49998,41
True,50000,28
False,49998,81
True,50000,44
True,50000,47
True,50000,33
False,49999,69
True,50000,23
False,49999,56
True,50000,51
False,-120302,31
False,49999,53
False,49979,64
False,49994,57
False,49999,53
False,49998,71
False,49999,56
False,49991,49
False,49999,47
True,50000,62
True,50000,38
True,50000,31
False,49998,70
False,49998,52
False,49991,42
False,49995,63
False,49997,51
True,50000,36
False,49999,80
False,49969,59
False,49999,48
False,49998,58
True,50000,38
True,50000,33
True,50000,32
True,50000,38
False,-24366,49
False,49999,47
False,49999,65
