Sucesso,Melhor Fitness,Numero de gerações
True,50000,59
False,-15654,36
False,49989,45
True,50000,66
False,49998,43
True,50000,42
True,50000,26
False,-120696,34
False,49998,55
True,50000,42
False,-107771,30
False,-80783,33
True,50000,35
False,49999,62
False,49998,55
False,-28728,47
False,49999,42
True,50000,76
False,49998,60
True,50000,39
False,-51370,45
False,-120762,59
True,50000,47
True,50000,37
True,50000,26
False,49971,39
True,50000,37
False,49999,61
True,50000,46
False,49991,45
False,49988,59
True,50000,57
False,49795,70
False,-119468,30
False,49999,49
True,50000,39
True,50000,25
True,50000,28
False,49965,51
True,50000,45
False,49988,58
True,50000,26
True,50000,60
True,50000,45
True,50000,54
False,49999,71
True,50000,58
True,50000,27
True,50000,39
True,50000,60
True,50000,30
True,50000,51
True,50000,34
False,49998,42
False,49975,58
True,50000,40
False,49996,41
True,50000,55
False,-28340,45
True,50000,32
False,49999,73
True,50000,73
True,50000,50
False,49997,50
False,49998,70
False,49987,51
False,49992,64
False,-65908,55
False,49992,58
False,-25487,40
True,50000,39
True,50000,28
True,50000,42
True,50000,55
True,50000,52
True,50000,34
True,50000,61
True,50000,28
False,49983,50
False,49996,58
False,49999,66
False,-130252,30
False,49999,46
False,-99992,33
False,49977,53
False,49996,37
False,49992,57
True,50000,44
False,49996,59
False,-126053,32
False,49998,79
False,49996,57
True,50000,40
False,49998,65
True,50000,34
False,49999,62
True,50000,42
False,-104117,30
False,49992,53
True,50000,37
