Sucesso,Melhor Fitness,Numero de gerações
False,7328,52
False,-34015,52
False,-761947,43
False,-2275749,27
False,-1878050,33
False,-488620,42
False,-493524,39
False,-2179737,28
False,-2319726,25
False,-2302627,29
False,-1611014,37
False,-1635045,37
False,11283,61
False,-2234437,29
False,49927,57
False,-343056,47
False,-2170032,29
False,35658,51
False,-1230639,39
False,-2185196,28
False,-639249,41
False,-2158721,34
False,-1121520,39
False,-2253816,35
False,-2119742,45
False,45562,43
False,-232812,44
False,18089,60
False,39748,50
False,49851,51
False,-993218,50
False,34158,55
False,-1769798,38
False,-2028022,34
False,-1121339,38
False,-2194847,29
False,-2032432,30
False,-2238797,27
False,49152,41
False,-1959819,36
False,-1625172,47
False,46270,49
False,-930251,41
False,49890,67
False,-2208251,30
False,33717,54
False,-2112217,36
False,-2312631,28
False,-1658029,39
False,49915,110
False,-2268069,26
False,8340,63
False,-2164018,30
False,-2284540,29
False,-1816219,35
False,-680078,45
False,23166,48
False,-1350275,33
False,-170491,40
False,49962,45
False,-1680062,36
False,-2268155,36
False,27867,41
False,-1945034,36
False,-2299172,35
False,-2265823,27
False,-2002738,38
False,9199,59
False,49385,65
False,49652,46
False,-1474035,35
False,-2135124,36
False,-2184496,28
False,-2318587,30
False,-1800157,35
False,-84289,38
False,-1396839,34
False,-1742250,39
False,-1982385,31
False,-2260490,28
False,-2028777,33
False,49686,40
False,-2320342,24
False,49890,50
False,-2302408,25
False,-1643266,33
False,-1765496,33
False,30168,68
False,-2002904,34
False,49401,52
False,-1400979,38
False,20221,44
False,-2308266,25
False,-808550,47
False,-1805545,32
False,48214,40
False,36308,59
False,-1358532,44
False,-2224369,29
False,26864,46
