Sucesso,Melhor Fitness,Numero de gerações
False,49991,31
False,49998,32
False,49987,29
False,49986,41
False,49998,30
False,49954,35
False,49999,39
False,49984,41
False,49973,47
True,50000,11
False,49998,31
False,49962,49
False,49995,51
False,48672,28
False,49993,40
True,50000,31
False,49996,39
False,43774,27
False,49981,29
False,49836,28
False,49995,69
False,49985,34
False,49980,32
False,49982,32
False,49986,44
False,49982,37
False,49913,30
True,50000,16
False,49993,53
False,49999,40
True,50000,25
False,49999,50
False,49998,43
False,49999,48
False,49999,30
True,50000,21
False,49999,42
False,49996,36
True,50000,19
False,49970,32
False,49987,41
False,49988,30
True,50000,29
False,49997,45
True,50000,32
False,49975,28
False,49977,32
False,49982,29
False,49999,32
False,49998,30
False,49989,31
False,49995,51
False,49984,37
False,49998,37
False,44296,25
False,49996,31
True,50000,17
False,49999,31
False,49999,28
False,49986,32
False,49998,42
False,49993,36
True,50000,25
False,49996,27
False,49995,61
False,49975,29
True,50000,32
False,39409,30
False,49996,45
False,49999,32
False,49995,30
False,49988,30
False,49994,40
True,50000,10
False,49987,30
False,49999,37
False,49986,57
True,50000,35
False,49962,35
False,49962,33
False,49995,31
False,49994,33
True,50000,32
False,49956,29
False,49993,31
False,49986,30
False,49995,35
False,49991,28
False,49975,29
False,49912,29
True,50000,31
False,49965,38
False,49991,33
False,49999,48
False,49998,30
False,42687,24
False,49972,32
False,49999,65
False,49997,34
False,49964,28
