Sucesso,Melhor Fitness,Numero de gerações
False,-1609752,37
False,-331061,69
False,-2189702,33
False,-1325139,39
False,-643361,58
False,-1904283,38
False,-2153673,35
False,-2201336,47
False,45580,61
False,49994,72
False,-315181,54
False,-2203794,45
False,-1172523,53
False,-2214235,31
False,-1455809,40
False,-2192328,40
False,-127201,72
False,-1560723,40
False,-1150092,41
False,-1708926,46
False,-1952224,42
False,-2232421,92
False,-1586739,51
False,-1775979,46
False,-1364608,64
False,-1090717,48
False,-2035471,36
False,-2129874,33
False,-1994314,79
False,-1528665,46
False,-2001836,33
False,-2244167,44
False,-1332822,45
False,-729240,44
False,-1824729,36
False,-2141347,34
False,-1042420,71
False,-2258538,48
False,-2052763,33
False,-190176,111
False,49993,99
False,-1562241,55
False,-1118243,50
False,-2124608,36
False,-490227,61
False,-2142140,35
False,-2166729,40
False,-2251519,34
False,-720784,47
False,-989868,47
False,-1473752,62
False,-693312,85
False,-2181008,31
False,-2154449,50
False,-2153844,35
False,-2110633,35
False,-2203840,75
False,-718897,49
False,-1964618,39
False,-90670,91
False,-2181285,32
False,-204829,86
False,-1901292,42
False,-1018249,69
False,-893987,56
False,-2177047,32
False,-2233117,30
False,-2216928,30
False,-95783,84
False,-844843,64
False,49973,82
False,-2165863,36
False,-142594,63
False,-2093375,37
False,-1094002,43
False,49983,86
False,-113595,78
False,-1005825,64
False,-2244208,29
False,-2154921,48
False,-400755,62
False,-1461671,43
False,-1160424,68
False,-1371173,43
False,49873,96
False,-2049578,36
False,-2093990,53
False,-2172070,35
False,-865101,47
False,-688441,50
False,-885165,47
False,-2132675,34
False,-2147984,32
False,-1123173,65
False,-1512907,66
False,49981,73
False,-777877,64
False,-482097,68
False,-2108883,57
False,-2188095,31
