Sucesso,Melhor Fitness,Numero de gerações
False,-134347,29
False,49851,42
False,-163281,27
False,49998,56
False,49993,46
False,-131636,30
False,49977,60
False,49958,52
False,-90702,34
False,49990,42
False,-163408,23
False,49810,33
False,-155096,29
False,49896,39
False,49935,36
False,49924,41
False,49995,33
False,-159934,29
False,-149214,27
False,-113361,32
False,-142191,28
False,49988,49
False,49989,61
False,49939,36
False,49947,42
False,-132506,36
False,47612,33
False,49847,35
False,49828,41
False,49959,67
False,-75457,36
False,-129469,27
False,49925,52
False,49956,37
False,49996,52
False,34949,34
False,-66708,29
False,-132608,30
False,-125922,31
False,49995,34
False,49905,39
False,49692,45
False,-154720,30
False,49069,42
False,49957,55
False,47550,35
False,-105071,51
False,49720,55
True,50000,15
False,49282,48
False,-153461,26
False,49829,48
False,-39559,52
False,49668,35
False,-153921,28
False,-153187,30
False,11306,41
False,49978,47
False,49964,35
False,-96746,32
False,49764,33
False,-105679,45
False,-115204,31
False,49932,36
False,49928,41
False,37711,34
False,49727,39
False,49957,58
False,-117041,30
False,-71754,54
False,-79492,35
False,-145098,27
False,-143501,29
False,49174,33
False,-135949,36
False,49760,41
False,49949,38
False,-154219,26
False,-137740,50
False,-146140,26
False,49900,36
False,49857,36
False,-108997,31
False,49980,59
False,49892,63
False,-142441,29
False,-26971,73
False,49754,35
False,49636,35
False,49878,38
False,42363,61
False,-101601,30
False,-37919,32
False,-123996,35
False,-160454,25
False,49959,38
False,-54158,38
False,-49033,40
False,-148897,29
False,49544,46
